id_transaccion,fecha,fecha_hora,producto,categoria,cantidad,precio_unitario,subtotal,descuento_pct,descuento_monto,total,region,vendedor,canal,cliente_id
TXN-00649,2024-12-08,2024-12-08 10:04:01,Teclado Mecánico,Accesorios,3,98.65,295.95000000000005,15,44.39,251.56,Oeste,Laura Sánchez,Tienda,CLI-0101
TXN-00650,2024-08-30,2024-08-30 10:58:16,Mouse Logitech,Accesorios,2,27.19,54.38,25,13.6,40.78,Norte,Carlos Ruiz,App Móvil,CLI-0006
TXN-00651,2024-09-08,2024-09-08 12:11:42,Micrófono USB,Audio,1,64.34,64.34,0,0.0,64.34,Este,Ana García,Tienda,CLI-0075
TXN-00652,2024-08-16,2024-08-16 11:54:32,Soporte Laptop,Accesorios,2,41.96,83.92,10,8.39,75.53,Centro,Juan Pérez,Tienda,CLI-0051
TXN-00653,2024-06-25,2024-06-25 12:18:10,Soporte Laptop,Accesorios,2,40.61,81.22,0,0.0,81.22,Centro,Ana García,Tienda,CLI-0110
TXN-00654,2024-01-11,2024-01-11 11:28:43,Mousepad Gaming,Accesorios,3,20.01,60.03,20,12.01,48.02,Norte,María López,App Móvil,CLI-0195
TXN-00655,2024-02-22,2024-02-22 14:07:29,SSD 1TB,Almacenamiento,2,113.13,226.26,5,11.31,214.95,Norte,María López,Teléfono,CLI-0185
TXN-00656,2023-03-26,2023-03-26 10:24:18,Disco Externo 2TB,Almacenamiento,1,86.18,86.18,0,0.0,86.18,Oeste,Sofía Martínez,Teléfono,CLI-0116
TXN-00657,2023-07-13,2023-07-13 15:43:23,Hub USB-C,Accesorios,1,49.06,49.06,15,7.36,41.7,Sur,Ana García,Teléfono,CLI-0054
TXN-00658,2023-05-03,2023-05-03 15:44:37,SSD 1TB,Almacenamiento,1,118.5,118.5,0,0.0,118.5,Norte,María López,Tienda,CLI-0187
TXN-00659,2024-02-18,2024-02-18 15:46:31,"Monitor Samsung 27""",Monitores,2,290.31,580.62,30,174.19,406.43,Este,Sofía Martínez,Teléfono,CLI-0183
TXN-00660,2024-05-11,2024-05-11 11:49:29,RAM 16GB,Componentes,2,82.66,165.32,15,24.8,140.52,Norte,Carlos Ruiz,App Móvil,CLI-0251
TXN-00661,2023-01-31,2023-01-31 09:53:04,RAM 16GB,Componentes,1,75.68,75.68,0,0.0,75.68,Oeste,Ana García,Online,CLI-0196
TXN-00662,2023-11-07,2023-11-07 10:48:04,Cable HDMI,Cables,6,13.46,80.76,0,0.0,80.76,Centro,Roberto Díaz,Teléfono,CLI-0104
TXN-00663,2024-05-31,2024-05-31 14:51:55,Webcam HD,Periféricos,2,82.58,165.16,20,33.03,132.13,Centro,Ana García,Tienda,CLI-0221
TXN-00664,2024-04-05,2024-04-05 15:28:29,Mousepad Gaming,Accesorios,1,21.65,21.65,15,3.25,18.4,Norte,Ana García,Online,CLI-0286
TXN-00665,2024-12-24,2024-12-24 15:08:19,Adaptador WiFi,Componentes,1,26.79,26.79,10,2.68,24.11,Oeste,Roberto Díaz,Tienda,CLI-0292
TXN-00666,2024-12-02,2024-12-02 16:30:35,Adaptador WiFi,Componentes,1,24.94,24.94,25,6.24,18.7,Sur,Ana García,Teléfono,CLI-0135
TXN-00667,2024-09-23,2024-09-23 21:18:20,RAM 16GB,Componentes,1,81.45,81.45,15,12.22,69.23,Norte,Ana García,Tienda,CLI-0066
TXN-00668,2023-01-28,2023-01-28 19:21:24,Soporte Laptop,Accesorios,1,38.92,38.92,30,11.68,27.24,Norte,Laura Sánchez,App Móvil,CLI-0183
TXN-00669,2023-09-11,2023-09-11 13:37:05,SSD 1TB,Almacenamiento,1,116.42,116.42,5,5.82,110.6,Norte,Sofía Martínez,Tienda,CLI-0173
TXN-00670,2023-02-08,2023-02-08 15:36:32,Teclado Mecánico,Accesorios,1,81.35,81.35,10,8.14,73.21,Oeste,Sofía Martínez,Tienda,CLI-0241
TXN-00671,2024-01-22,2024-01-22 14:36:06,Cable HDMI,Cables,1,11.75,11.75,10,1.18,10.57,Oeste,Carlos Ruiz,Online,CLI-0173
TXN-00672,2023-06-20,2023-06-20 14:27:12,RAM 16GB,Componentes,4,80.03,320.12,10,32.01,288.11,Oeste,Carlos Ruiz,Online,CLI-0148
TXN-00673,2024-02-16,2024-02-16 19:47:05,Webcam HD,Periféricos,1,72.75,72.75,30,21.82,50.93,Centro,Carlos Ruiz,App Móvil,CLI-0140
TXN-00674,2024-05-01,2024-05-01 14:50:04,Mouse Logitech,Accesorios,2,30.39,60.78,25,15.2,45.58,Este,Sofía Martínez,Teléfono,CLI-0277
TXN-00675,2023-09-15,2023-09-15 16:42:48,Auriculares Bluetooth,Audio,2,56.39,112.78,15,16.92,95.86,Centro,María López,Tienda,CLI-0265
TXN-00676,2023-08-07,2023-08-07 20:29:17,Soporte Laptop,Accesorios,6,37.48,224.88,20,44.98,179.9,Centro,Laura Sánchez,Tienda,CLI-0268
TXN-00677,2023-09-04,2023-09-04 19:48:19,"Monitor Samsung 27""",Monitores,1,291.85,291.85,0,0.0,291.85,Oeste,Laura Sánchez,App Móvil,CLI-0033
TXN-00678,2023-10-01,2023-10-01 20:10:16,Adaptador WiFi,Componentes,1,23.51,23.51,15,3.53,19.98,Centro,Juan Pérez,Teléfono,CLI-0123
TXN-00679,2023-09-09,2023-09-09 13:29:31,Mouse Logitech,Accesorios,5,27.89,139.45,0,0.0,139.45,Centro,Laura Sánchez,Teléfono,CLI-0019
TXN-00680,2023-01-30,2023-01-30 21:17:42,"Monitor Samsung 27""",Monitores,4,279.55,1118.2,0,0.0,1118.2,Centro,María López,Tienda,CLI-0249
TXN-00681,2023-11-18,2023-11-18 10:57:26,Micrófono USB,Audio,3,63.27,189.81,0,0.0,189.81,Este,Carlos Ruiz,Teléfono,CLI-0072
TXN-00682,2023-05-04,2023-05-04 18:49:59,"Monitor Samsung 27""",Monitores,1,276.71,276.71,25,69.18,207.53,Centro,Sofía Martínez,Teléfono,CLI-0047
TXN-00683,2023-12-04,2023-12-04 23:24:51,"Monitor Samsung 27""",Monitores,1,305.98,305.98,10,30.6,275.38,Sur,Laura Sánchez,Online,CLI-0074
TXN-00684,2024-03-26,2024-03-26 18:03:31,Mouse Logitech,Accesorios,2,28.04,56.08,10,5.61,50.47,Centro,Diego Torres,Tienda,CLI-0163
TXN-00685,2023-10-12,2023-10-12 04:23:30,Hub USB-C,Accesorios,4,49.23,196.92,5,9.85,187.07,Este,Sofía Martínez,Tienda,CLI-0018
TXN-00686,2024-12-08,2024-12-08 21:15:16,Soporte Laptop,Accesorios,2,41.91,83.82,0,0.0,83.82,Centro,Laura Sánchez,App Móvil,CLI-0186
TXN-00687,2024-07-01,2024-07-01 14:24:00,Mousepad Gaming,Accesorios,2,21.24,42.48,0,0.0,42.48,Oeste,Sofía Martínez,App Móvil,CLI-0047
TXN-00688,2023-11-01,2023-11-01 11:58:28,Mousepad Gaming,Accesorios,1,21.28,21.28,5,1.06,20.22,Este,Laura Sánchez,Tienda,CLI-0141
TXN-00689,2024-04-27,2024-04-27 14:45:27,Soporte Laptop,Accesorios,3,36.63,109.89000000000001,20,21.98,87.91,Norte,María López,App Móvil,CLI-0260
TXN-00690,2024-07-14,2024-07-14 16:44:01,Mouse Logitech,Accesorios,1,29.1,29.1,30,8.73,20.37,Norte,María López,Teléfono,CLI-0070
TXN-00691,2023-11-18,2023-11-18 10:10:15,Laptop HP,Computadoras,1,882.11,882.11,10,88.21,793.9,Centro,María López,Teléfono,CLI-0164
TXN-00692,2023-09-24,2023-09-24 18:52:20,RAM 16GB,Componentes,2,79.64,159.28,0,0.0,159.28,Este,Juan Pérez,Tienda,CLI-0213
TXN-00693,2024-08-07,2024-08-07 09:59:35,Auriculares Bluetooth,Audio,2,56.17,112.34,15,16.85,95.49,Centro,Juan Pérez,Tienda,CLI-0237
TXN-00694,2023-02-20,2023-02-20 15:38:16,"Monitor Samsung 27""",Monitores,1,285.7,285.7,0,0.0,285.7,Sur,Carlos Ruiz,App Móvil,CLI-0088
TXN-00695,2024-03-21,2024-03-21 16:52:43,Cable HDMI,Cables,1,12.0,12.0,25,3.0,9.0,Oeste,Carlos Ruiz,Online,CLI-0105
TXN-00696,2023-10-22,2023-10-22 15:08:27,"Monitor Samsung 27""",Monitores,2,326.75,653.5,10,65.35,588.15,Sur,Juan Pérez,App Móvil,CLI-0097
TXN-00697,2023-01-30,2023-01-30 13:15:39,SSD 1TB,Almacenamiento,1,112.32,112.32,0,0.0,112.32,Oeste,Juan Pérez,App Móvil,CLI-0299
TXN-00698,2023-01-11,2023-01-11 14:44:25,Adaptador WiFi,Componentes,2,25.73,51.46,0,0.0,51.46,Sur,Laura Sánchez,Teléfono,CLI-0132
TXN-00699,2023-02-23,2023-02-23 12:30:58,Mouse Logitech,Accesorios,1,27.56,27.56,0,0.0,27.56,Este,Ana García,Tienda,CLI-0130
TXN-00700,2024-02-09,2024-02-09 11:57:35,Hub USB-C,Accesorios,2,51.19,102.38,10,10.24,92.14,Norte,María López,App Móvil,CLI-0087
TXN-00701,2024-04-24,2024-04-24 14:45:33,Hub USB-C,Accesorios,2,49.92,99.84,10,9.98,89.86,Oeste,María López,App Móvil,CLI-0060
TXN-00702,2024-05-26,2024-05-26 08:47:23,Auriculares Bluetooth,Audio,1,54.52,54.52,0,0.0,54.52,Oeste,Sofía Martínez,App Móvil,CLI-0136
TXN-00703,2023-11-20,2023-11-20 16:48:09,Hub USB-C,Accesorios,1,48.12,48.12,0,0.0,48.12,Centro,Roberto Díaz,Tienda,CLI-0097
TXN-00704,2023-02-06,2023-02-06 11:45:29,Teclado Mecánico,Accesorios,1,81.97,81.97,0,0.0,81.97,Oeste,Carlos Ruiz,Teléfono,CLI-0021
TXN-00705,2024-05-11,2024-05-11 10:54:46,RAM 16GB,Componentes,1,77.69,77.69,25,19.42,58.27,Sur,Carlos Ruiz,App Móvil,CLI-0048
TXN-00706,2023-06-22,2023-06-22 13:36:57,"Monitor Samsung 27""",Monitores,6,322.08,1932.48,0,0.0,1932.48,Centro,Juan Pérez,Tienda,CLI-0270
TXN-00707,2023-03-20,2023-03-20 16:43:06,Micrófono USB,Audio,1,70.98,70.98,15,10.65,60.33,Este,Ana García,App Móvil,CLI-0063
TXN-00708,2023-11-28,2023-11-28 10:29:53,SSD 1TB,Almacenamiento,3,116.96,350.88,0,0.0,350.88,Oeste,Roberto Díaz,App Móvil,CLI-0003
TXN-00709,2024-04-08,2024-04-08 20:46:58,Auriculares Bluetooth,Audio,1,65.63,65.63,30,19.69,45.94,Centro,María López,Online,CLI-0025
TXN-00710,2023-02-26,2023-02-26 17:38:24,Micrófono USB,Audio,2,72.0,144.0,10,14.4,129.6,Norte,Laura Sánchez,App Móvil,CLI-0092
TXN-00711,2023-04-02,2023-04-02 12:10:24,"Monitor Samsung 27""",Monitores,3,327.89,983.67,15,147.55,836.12,Oeste,Sofía Martínez,Online,CLI-0062
TXN-00712,2023-11-14,2023-11-14 19:08:22,Webcam HD,Periféricos,2,79.84,159.68,15,23.95,135.73,Norte,Diego Torres,Online,CLI-0251
TXN-00713,2023-10-02,2023-10-02 15:05:48,RAM 16GB,Componentes,2,86.16,172.32,20,34.46,137.86,Oeste,Diego Torres,Online,CLI-0223
TXN-00714,2024-06-09,2024-06-09 16:43:14,Adaptador WiFi,Componentes,2,24.62,49.24,0,0.0,49.24,Sur,Roberto Díaz,Tienda,CLI-0149
TXN-00715,2023-11-04,2023-11-04 11:43:57,RAM 16GB,Componentes,1,78.99,78.99,20,15.8,63.19,Este,Juan Pérez,Teléfono,CLI-0152
TXN-00716,2023-02-16,2023-02-16 17:27:26,Cable HDMI,Cables,4,11.81,47.24,0,0.0,47.24,Norte,Roberto Díaz,App Móvil,CLI-0182
TXN-00717,2023-01-17,2023-01-17 19:29:11,Webcam HD,Periféricos,3,81.36,244.07999999999998,25,61.02,183.06,Sur,Laura Sánchez,Tienda,CLI-0043
TXN-00718,2023-11-18,2023-11-18 16:48:42,SSD 1TB,Almacenamiento,5,129.03,645.15,10,64.52,580.63,Oeste,Sofía Martínez,App Móvil,CLI-0096
TXN-00719,2023-09-23,2023-09-23 03:27:34,"Monitor Samsung 27""",Monitores,1,281.1,281.1,30,84.33,196.77,Norte,Ana García,Teléfono,CLI-0060
TXN-00720,2024-04-16,2024-04-16 19:47:38,Laptop HP,Computadoras,3,840.9,2522.7,20,504.54,2018.16,Oeste,Sofía Martínez,App Móvil,CLI-0203
TXN-00721,2023-05-19,2023-05-19 10:52:01,Micrófono USB,Audio,5,67.23,336.15000000000003,0,0.0,336.15,Sur,Ana García,Online,CLI-0247
TXN-00722,2024-03-22,2024-03-22 17:12:05,Adaptador WiFi,Componentes,1,23.22,23.22,5,1.16,22.06,Este,Roberto Díaz,Online,CLI-0243
TXN-00723,2023-06-06,2023-06-06 16:31:30,SSD 1TB,Almacenamiento,1,108.51,108.51,0,0.0,108.51,Norte,Roberto Díaz,Online,CLI-0104
TXN-00724,2023-02-22,2023-02-22 10:40:54,Webcam HD,Periféricos,3,81.1,243.29999999999998,15,36.49,206.81,Oeste,Laura Sánchez,Teléfono,CLI-0297
TXN-00725,2023-02-07,2023-02-07 16:32:37,Cable HDMI,Cables,2,13.59,27.18,10,2.72,24.46,Centro,Roberto Díaz,Online,CLI-0032
TXN-00726,2023-11-20,2023-11-20 13:57:41,Hub USB-C,Accesorios,3,45.18,135.54,30,40.66,94.88,Oeste,Roberto Díaz,Tienda,CLI-0254
TXN-00727,2024-04-04,2024-04-04 09:10:18,Cable HDMI,Cables,1,14.13,14.13,10,1.41,12.72,Sur,Roberto Díaz,App Móvil,CLI-0225
TXN-00728,2024-12-02,2024-12-02 18:54:53,"Monitor Samsung 27""",Monitores,3,300.45,901.3499999999999,30,270.4,630.95,Oeste,María López,App Móvil,CLI-0200
TXN-00729,2024-04-28,2024-04-28 11:39:13,SSD 1TB,Almacenamiento,1,127.98,127.98,10,12.8,115.18,Este,Carlos Ruiz,Teléfono,CLI-0067
TXN-00730,2024-05-18,2024-05-18 15:31:19,Teclado Mecánico,Accesorios,1,84.58,84.58,30,25.37,59.21,Sur,Juan Pérez,Tienda,CLI-0010
TXN-00731,2024-11-24,2024-11-24 17:02:51,Auriculares Bluetooth,Audio,1,64.56,64.56,10,6.46,58.1,Norte,Diego Torres,Teléfono,CLI-0059
TXN-00732,2023-08-18,2023-08-18 14:50:22,Cable HDMI,Cables,3,12.28,36.839999999999996,25,9.21,27.63,Norte,Sofía Martínez,Online,CLI-0264
TXN-00733,2024-03-24,2024-03-24 21:07:06,Cable HDMI,Cables,2,13.43,26.86,0,0.0,26.86,Centro,Carlos Ruiz,Tienda,CLI-0260
TXN-00734,2023-07-30,2023-07-30 05:46:18,Mouse Logitech,Accesorios,2,27.99,55.98,0,0.0,55.98,Oeste,Roberto Díaz,Tienda,CLI-0079
TXN-00735,2023-05-06,2023-05-06 14:26:49,Adaptador WiFi,Componentes,1,24.31,24.31,0,0.0,24.31,Norte,Juan Pérez,Teléfono,CLI-0175
TXN-00736,2023-09-30,2023-09-30 21:26:23,Webcam HD,Periféricos,4,80.07,320.28,0,0.0,320.28,Sur,María López,Teléfono,CLI-0117
TXN-00737,2024-02-24,2024-02-24 16:50:43,Teclado Mecánico,Accesorios,1,95.42,95.42,15,14.31,81.11,Este,Ana García,Teléfono,CLI-0075
TXN-00738,2023-03-13,2023-03-13 14:25:49,Micrófono USB,Audio,3,63.13,189.39000000000001,25,47.35,142.04,Sur,Laura Sánchez,Tienda,CLI-0202
TXN-00739,2024-08-11,2024-08-11 19:45:51,Micrófono USB,Audio,2,63.51,127.02,0,0.0,127.02,Centro,Sofía Martínez,Teléfono,CLI-0206
TXN-00740,2023-11-08,2023-11-08 14:58:22,Mousepad Gaming,Accesorios,1,20.71,20.71,25,5.18,15.53,Norte,Sofía Martínez,Online,CLI-0207
TXN-00741,2024-10-01,2024-10-01 19:28:44,RAM 16GB,Componentes,2,82.29,164.58,25,41.14,123.44,Este,Laura Sánchez,Online,CLI-0155
TXN-00742,2024-02-04,2024-02-04 20:56:08,Mouse Logitech,Accesorios,1,27.21,27.21,10,2.72,24.49,Centro,Sofía Martínez,Online,CLI-0048
TXN-00743,2023-12-15,2023-12-15 11:01:01,Hub USB-C,Accesorios,3,50.51,151.53,25,37.88,113.65,Centro,Sofía Martínez,Online,CLI-0156
TXN-00744,2023-04-24,2023-04-24 14:16:40,Disco Externo 2TB,Almacenamiento,2,88.6,177.2,25,44.3,132.9,Centro,Diego Torres,Tienda,CLI-0025
TXN-00745,2024-04-04,2024-04-04 20:00:29,Micrófono USB,Audio,1,72.1,72.1,0,0.0,72.1,Este,Juan Pérez,Online,CLI-0180
TXN-00746,2024-11-19,2024-11-19 15:33:47,Webcam HD,Periféricos,4,76.54,306.16,30,91.85,214.31,Sur,Carlos Ruiz,App Móvil,CLI-0265
TXN-00747,2024-04-10,2024-04-10 20:27:53,Cable HDMI,Cables,1,12.19,12.19,10,1.22,10.97,Oeste,Carlos Ruiz,Tienda,CLI-0032
TXN-00748,2023-08-08,2023-08-08 14:43:33,SSD 1TB,Almacenamiento,2,129.31,258.62,20,51.72,206.9,Oeste,Laura Sánchez,App Móvil,CLI-0300
TXN-00749,2024-12-06,2024-12-06 15:46:26,RAM 16GB,Componentes,4,82.17,328.68,20,65.74,262.94,Sur,María López,Online,CLI-0249
TXN-00750,2024-06-25,2024-06-25 12:29:30,Disco Externo 2TB,Almacenamiento,2,89.23,178.46,25,44.62,133.84,Norte,María López,App Móvil,CLI-0061
TXN-00751,2023-05-04,2023-05-04 13:02:33,Cable HDMI,Cables,1,13.91,13.91,0,0.0,13.91,Sur,Carlos Ruiz,App Móvil,CLI-0157
TXN-00752,2023-01-29,2023-01-29 11:50:37,Auriculares Bluetooth,Audio,5,57.63,288.15000000000003,20,57.63,230.52,Oeste,Ana García,App Móvil,CLI-0146
TXN-00753,2023-01-03,2023-01-03 14:04:55,"Monitor Samsung 27""",Monitores,2,280.98,561.96,20,112.39,449.57,Norte,Laura Sánchez,Teléfono,CLI-0294
TXN-00754,2024-01-22,2024-01-22 20:53:38,Webcam HD,Periféricos,1,81.04,81.04,10,8.1,72.94,Sur,María López,Teléfono,CLI-0231
TXN-00755,2023-04-02,2023-04-02 19:39:26,Adaptador WiFi,Componentes,1,24.74,24.74,10,2.47,22.27,Oeste,Juan Pérez,Teléfono,CLI-0174
TXN-00756,2023-10-12,2023-10-12 11:45:01,Hub USB-C,Accesorios,3,45.45,136.35000000000002,20,27.27,109.08,Centro,Sofía Martínez,Tienda,CLI-0287
TXN-00757,2024-07-08,2024-07-08 09:36:33,Mouse Logitech,Accesorios,2,28.15,56.3,30,16.89,39.41,Sur,Roberto Díaz,Tienda,CLI-0062
TXN-00758,2023-01-20,2023-01-20 12:15:53,Adaptador WiFi,Componentes,2,27.17,54.34,0,0.0,54.34,Centro,Roberto Díaz,Tienda,CLI-0274
TXN-00759,2023-02-16,2023-02-16 09:21:27,Cable HDMI,Cables,4,12.52,50.08,30,15.02,35.06,Sur,Laura Sánchez,Tienda,CLI-0271
TXN-00760,2023-04-28,2023-04-28 17:10:18,Auriculares Bluetooth,Audio,3,58.57,175.71,0,0.0,175.71,Sur,María López,App Móvil,CLI-0046
TXN-00761,2024-11-25,2024-11-25 18:20:11,Teclado Mecánico,Accesorios,1,86.51,86.51,15,12.98,73.53,Norte,Ana García,App Móvil,CLI-0200
TXN-00762,2023-11-28,2023-11-28 10:03:12,Mouse Logitech,Accesorios,1,28.91,28.91,15,4.34,24.57,Sur,Juan Pérez,Teléfono,CLI-0261
TXN-00763,2023-10-03,2023-10-03 16:35:26,Micrófono USB,Audio,1,70.05,70.05,0,0.0,70.05,Norte,Roberto Díaz,Tienda,CLI-0209
TXN-00764,2023-10-03,2023-10-03 18:43:06,Adaptador WiFi,Componentes,3,23.66,70.98,0,0.0,70.98,Sur,María López,App Móvil,CLI-0291
TXN-00765,2023-07-28,2023-07-28 11:23:34,SSD 1TB,Almacenamiento,1,118.69,118.69,25,29.67,89.02,Sur,Juan Pérez,Teléfono,CLI-0285
TXN-00766,2024-09-27,2024-09-27 11:00:03,RAM 16GB,Componentes,2,72.66,145.32,20,29.06,116.26,Oeste,Sofía Martínez,App Móvil,CLI-0195
TXN-00767,2024-08-22,2024-08-22 09:02:10,Auriculares Bluetooth,Audio,3,64.1,192.29999999999998,5,9.62,182.68,Centro,Carlos Ruiz,App Móvil,CLI-0046
TXN-00768,2024-07-23,2024-07-23 13:13:39,SSD 1TB,Almacenamiento,4,124.75,499.0,0,0.0,499.0,Centro,Diego Torres,App Móvil,CLI-0134
TXN-00769,2023-09-09,2023-09-09 14:21:13,Micrófono USB,Audio,1,72.9,72.9,10,7.29,65.61,Oeste,Diego Torres,Tienda,CLI-0069
TXN-00770,2024-05-02,2024-05-02 09:43:11,Adaptador WiFi,Componentes,3,27.1,81.30000000000001,30,24.39,56.91,Oeste,Roberto Díaz,Teléfono,CLI-0276
TXN-00771,2024-07-05,2024-07-05 19:28:43,Mouse Logitech,Accesorios,1,31.71,31.71,0,0.0,31.71,Norte,Diego Torres,Teléfono,CLI-0184
TXN-00772,2023-05-08,2023-05-08 12:28:00,SSD 1TB,Almacenamiento,3,112.24,336.71999999999997,0,0.0,336.72,Sur,Ana García,App Móvil,CLI-0184
TXN-00773,2024-10-02,2024-10-02 20:14:14,"Monitor Samsung 27""",Monitores,1,275.39,275.39,30,82.62,192.77,Oeste,Diego Torres,Tienda,CLI-0144
TXN-00774,2023-08-03,2023-08-03 19:25:07,RAM 16GB,Componentes,1,86.46,86.46,30,25.94,60.52,Este,Roberto Díaz,Online,CLI-0283
TXN-00775,2024-11-19,2024-11-19 18:11:04,"Monitor Samsung 27""",Monitores,3,309.58,928.74,30,278.62,650.12,Centro,María López,Tienda,CLI-0066
TXN-00776,2024-06-19,2024-06-19 13:12:54,Webcam HD,Periféricos,1,86.93,86.93,5,4.35,82.58,Norte,Sofía Martínez,Teléfono,CLI-0002
TXN-00777,2023-11-27,2023-11-27 15:17:07,SSD 1TB,Almacenamiento,1,123.37,123.37,0,0.0,123.37,Centro,Roberto Díaz,Teléfono,CLI-0186
TXN-00778,2023-02-18,2023-02-18 15:34:28,Hub USB-C,Accesorios,3,52.58,157.74,5,7.89,149.85,Este,Ana García,Teléfono,CLI-0100
TXN-00779,2023-01-26,2023-01-26 07:44:27,Auriculares Bluetooth,Audio,3,54.97,164.91,30,49.47,115.44,Norte,Juan Pérez,Online,CLI-0085
TXN-00780,2023-01-29,2023-01-29 21:01:37,Auriculares Bluetooth,Audio,2,57.72,115.44,0,0.0,115.44,Este,Sofía Martínez,Online,CLI-0056
TXN-00781,2023-02-25,2023-02-25 16:50:15,RAM 16GB,Componentes,2,75.8,151.6,10,15.16,136.44,Norte,Roberto Díaz,Tienda,CLI-0229
TXN-00782,2023-02-04,2023-02-04 20:04:50,Cable HDMI,Cables,2,12.02,24.04,0,0.0,24.04,Sur,Ana García,Teléfono,CLI-0029
TXN-00783,2023-03-09,2023-03-09 09:35:03,Webcam HD,Periféricos,1,81.76,81.76,15,12.26,69.5,Este,Laura Sánchez,Teléfono,CLI-0050
TXN-00784,2024-09-05,2024-09-05 18:00:29,Cable HDMI,Cables,1,13.64,13.64,5,0.68,12.96,Oeste,Roberto Díaz,Teléfono,CLI-0052
TXN-00785,2024-04-09,2024-04-09 18:12:06,Auriculares Bluetooth,Audio,1,61.8,61.8,0,0.0,61.8,Norte,Ana García,Tienda,CLI-0100
TXN-00786,2023-09-20,2023-09-20 16:46:39,Mousepad Gaming,Accesorios,4,20.28,81.12,25,20.28,60.84,Oeste,María López,Online,CLI-0071
TXN-00787,2023-11-16,2023-11-16 17:41:48,Micrófono USB,Audio,2,63.61,127.22,0,0.0,127.22,Este,Sofía Martínez,Online,CLI-0076
TXN-00788,2023-10-26,2023-10-26 09:33:37,RAM 16GB,Componentes,2,76.93,153.86,10,15.39,138.47,Sur,Ana García,Online,CLI-0260
TXN-00789,2024-03-08,2024-03-08 12:40:58,Soporte Laptop,Accesorios,2,42.67,85.34,0,0.0,85.34,Sur,Carlos Ruiz,App Móvil,CLI-0097
TXN-00790,2024-09-06,2024-09-06 18:36:21,Adaptador WiFi,Componentes,5,24.87,124.35000000000001,20,24.87,99.48,Centro,Sofía Martínez,Teléfono,CLI-0169
TXN-00791,2024-05-22,2024-05-22 09:40:14,Teclado Mecánico,Accesorios,1,82.88,82.88,0,0.0,82.88,Sur,Roberto Díaz,Online,CLI-0123
TXN-00792,2024-01-20,2024-01-20 11:52:00,RAM 16GB,Componentes,2,83.74,167.48,10,16.75,150.73,Este,Ana García,Tienda,CLI-0184
TXN-00793,2023-10-25,2023-10-25 19:37:58,Laptop HP,Computadoras,2,909.83,1819.66,0,0.0,1819.66,Este,Ana García,Tienda,CLI-0102
TXN-00794,2023-09-26,2023-09-26 14:54:35,"Monitor Samsung 27""",Monitores,2,287.04,574.08,5,28.7,545.38,Sur,María López,Online,CLI-0012
TXN-00795,2023-01-22,2023-01-22 04:24:41,Teclado Mecánico,Accesorios,1,96.16,96.16,0,0.0,96.16,Norte,Diego Torres,Online,CLI-0157
TXN-00796,2024-11-07,2024-11-07 17:51:39,RAM 16GB,Componentes,4,75.83,303.32,10,30.33,272.99,Oeste,Carlos Ruiz,Tienda,CLI-0074
TXN-00797,2023-07-16,2023-07-16 20:23:20,Mousepad Gaming,Accesorios,5,21.69,108.45,5,5.42,103.03,Centro,Laura Sánchez,Online,CLI-0024
TXN-00798,2024-07-02,2024-07-02 11:20:15,Micrófono USB,Audio,2,71.61,143.22,5,7.16,136.06,Norte,Sofía Martínez,Online,CLI-0261
TXN-00799,2023-03-25,2023-03-25 21:42:39,Cable HDMI,Cables,2,13.99,27.98,5,1.4,26.58,Norte,María López,Teléfono,CLI-0261
TXN-00800,2023-07-03,2023-07-03 14:33:44,Auriculares Bluetooth,Audio,4,59.97,239.88,20,47.98,191.9,Oeste,Roberto Díaz,Teléfono,CLI-0138
TXN-00801,2024-10-27,2024-10-27 12:57:12,Cable HDMI,Cables,3,12.73,38.19,30,11.46,26.73,Oeste,Juan Pérez,Teléfono,CLI-0112
TXN-00802,2024-08-08,2024-08-08 14:16:35,Webcam HD,Periféricos,1,78.79,78.79,15,11.82,66.97,Norte,María López,Tienda,CLI-0152
TXN-00803,2024-08-20,2024-08-20 17:39:21,RAM 16GB,Componentes,2,80.29,160.58,5,8.03,152.55,Oeste,Roberto Díaz,Teléfono,CLI-0222
TXN-00804,2023-11-21,2023-11-21 09:11:28,SSD 1TB,Almacenamiento,2,116.81,233.62,20,46.72,186.9,Sur,Sofía Martínez,Tienda,CLI-0184
TXN-00805,2024-06-09,2024-06-09 10:50:17,Mousepad Gaming,Accesorios,2,18.32,36.64,25,9.16,27.48,Sur,Carlos Ruiz,Tienda,CLI-0037
TXN-00806,2023-12-08,2023-12-08 14:16:19,Auriculares Bluetooth,Audio,3,54.45,163.35000000000002,5,8.17,155.18,Este,Juan Pérez,Online,CLI-0279
TXN-00807,2023-10-16,2023-10-16 12:25:52,Mousepad Gaming,Accesorios,5,19.04,95.19999999999999,10,9.52,85.68,Centro,Ana García,Teléfono,CLI-0263
TXN-00808,2023-08-22,2023-08-22 20:13:30,Micrófono USB,Audio,4,76.31,305.24,15,45.79,259.45,Sur,Roberto Díaz,Teléfono,CLI-0175
TXN-00809,2024-03-15,2024-03-15 20:26:13,Micrófono USB,Audio,2,64.19,128.38,5,6.42,121.96,Oeste,Roberto Díaz,Tienda,CLI-0192
TXN-00810,2023-11-09,2023-11-09 00:31:51,Teclado Mecánico,Accesorios,1,91.38,91.38,0,0.0,91.38,Este,Diego Torres,Online,CLI-0215
